idx,Talker,TalkerID,Vowel,VowelNum,Fricative,FricativeNum,Rep,HasPerceptualData,F0,F1,F2,F3,F4,F5,maxpf,rms_f,rms_v,dur_f,dur_v,lowF,F3ampF,F3ampV,F5ampF,F5ampV,M1,M2,M3,M4,M1trans,M2trans,M3trans,M4trans
2437,F1,17,u,6,s,5,1,0,207.9939409,306.150776,2114.347545,2802.421974,4122.678661,4717.770035,5290,73.18,80.82,177,90,40.63,-14.564,-5.811,-1.021,-12.408,6695.92,1432.673358,0.57,0.605,2505.8,7850203.6,1.11,0.14
2438,F1,17,u,6,s,5,2,1,246.1464312,326.256497,1948.407708,2874.585758,3979.304588,4592.334495,4902,72.43,80.44,191,92,41.291,-16.003,-3.757,-16.086,-14.153,5998.19,1609.037243,0.89,0.21,1606.93,6274564,2.16,4.01
2439,F1,17,u,6,s,5,3,0,208.1556347,312.662123,2127.898808,2802.191176,4168.895267,4703.832753,6827,72.68,82.53,177,87,39.987,-8.203,-3.962,-9.74,-14.568,7203.325,1122.932683,0.5,0.785,4300.55,10628462,0.05,-1.39
2440,F1,17,u,6,z,6,1,0,187.185521,313.183992,2198.851261,3194.146584,3881.533101,4620.209059,6255,71.08,80.19,127,94,48.239,-5.974,-3.581,3.201,-9.452,6481.015,972.4317277,0.135,6.83,5754.88,3391136.9,-0.04,0.61
2441,F1,17,u,6,z,6,2,1,192.0636849,280.032219,2234.121861,2836.236934,3839.721254,4620.209059,5446,70.66,79.07,122,101,48.706,-6.876,-3.429,12.665,-18.209,6599.125,1445.949826,0.36,1.31,5063.48,5145946.3,-0.23,0.27
2442,F1,17,u,6,z,6,3,0,191.9177136,300.468719,2077.597524,2903.466294,4132.404181,4829.268293,6981,68.35,79.07,110,111,42.981,-11.461,-5.744,-22.814,-16.212,7554.495,1152.922092,0.05,1.94,5544.79,6317901.9,-0.95,0.17
2443,F1,17,u,6,sh,7,1,0,189.0574426,303.806749,2147.78058,2754.847438,3657.262468,4702.026791,3060,70.12,79.55,211,93,37.989,-9.765,-4.179,-20.305,-9.897,4972.33,1963.996805,0.51,-1,1959.66,4597914.8,1.52,2.13
2444,F1,17,u,6,sh,7,2,1,161.010406,303.82997,2175.702458,2839.764797,3843.275051,4578.397213,6356,72.12,79.39,179,66,41.618,-4.656,-6.376,-18.261,-19.39,4394.085,1564.941884,0.88,0.065,2202.03,3848292.8,1.16,1.33
2445,F1,17,u,6,sh,7,3,0,189.7612206,295.242189,2131.471625,2755.577292,3632.733479,4439.02439,3950,69.88,78.03,190,70,40.873,-11.874,-4.435,-18.817,-19.785,4047.55,1737.056605,1.055,-0.005,1730.1,3480888.9,1.65,3.55
2446,F1,17,u,6,zh,8,1,0,179.9412391,263.514894,2304.370057,2920.637147,3616.724739,4689.89547,6243,74.91,79.78,165,109,55.666,6.721,1.039,-9.665,-12.496,4266.67,1880.769643,0.39,-0.325,3002.98,4135748,0.94,0.09
2447,F1,17,u,6,zh,8,2,1,182.8652081,256.266912,2247.280661,2904.855167,3547.038328,4369.337979,6878,73.78,78,192,90,55.364,-3.874,0.235,-9.985,-8.059,4497.95,2045.524456,0.325,-0.5,4149.11,7609027.1,-0.03,-1.57
2448,F1,17,u,6,zh,8,3,0,185.9488588,264.896887,2245.161678,2928.936801,3616.724739,4522.648084,366,74.13,79.4,154,93,54.295,6.021,-3.214,-10.48,-12.124,4311.33,2023.490697,0.315,-0.65,2698.82,3899549.2,0.99,0.7
2449,F3,18,i,1,f,1,1,0,190.2094542,306.62666,2400.248353,2833.92763,3975.741496,4829.268293,9160,53.6,81.82,136,104,30.146,-10.177,8.34,-22.242,-9.561,7198.21,2038.328114,-0.885,0.505,2229.67,3525520.6,1.3,2.86
2450,F3,18,i,1,f,1,2,1,196.6008938,287.953268,2456.882737,2880.190761,4008.126566,5043.573356,8154,52.95,81.31,134,98,29.04,-10.816,9.66,-24.987,-2.052,7229.755,1963.353318,-0.86,0.425,2234.2,3272619.1,0.96,1.85
2451,F3,18,i,1,f,1,3,0,197.4694881,285.57577,2316.79446,2841.05153,4013.343286,5045.507914,9130,54.78,81.36,141,104,30.753,-12.701,12.816,-18.603,-7.582,6720.615,2285.634485,-0.61,-0.37,1812.54,3228015.9,1.29,2.45
2452,F3,18,i,1,v,2,1,0,162.2748653,245.09996,2226.279727,2711.358897,3955.973769,4875.281422,9067,73.55,82.02,80,99,51.783,-14.885,10.031,-24.102,-11.639,1662.735,2901.23223,1.9,2.725,2205.42,2299009.7,1.14,4.96
2453,F3,18,i,1,v,2,2,1,162.6544329,265.048867,2255.342867,2728.804855,4011.08824,4731.707317,8817,72.4,82.01,55,116,48.957,-12.806,9.565,-27.112,-8.054,2512.135,3517.701238,1.01,-0.69,2113.82,2611852,1.18,3.81
2454,F3,18,i,1,v,2,3,0,162.7281717,273.541193,2208.735993,2713.186433,4000.557965,4866.938281,9090,73.4,81.4,87,123,52.007,-7.706,11.225,-19.353,-8.595,2572.6,3324.706386,1.005,-0.47,2396.23,7792857.3,1.19,0.37
2455,F3,18,i,1,th,3,1,0,197.9421393,268.168717,2478.527607,3051.124744,3936.469618,4945.984203,8315,52.57,81.41,152,100,28.464,-14.916,5.44,-27.459,-8.714,7095.89,1884.561368,-1.1,1.19,2758.58,10470857,0.93,-0.71
2456,F3,18,i,1,th,3,2,1,197.3750515,291.986937,2501.74216,3003.484321,4002.360042,4991.016789,8327,53.29,81.75,156,102,29.963,-18.248,4.256,-28.297,-10.03,7057.92,1688.34105,-1.025,1.525,1999.19,7280237.7,1.56,1.32
2457,F3,18,i,1,th,3,3,0,201.2729332,270.552672,2571.428571,3142.857143,3961.83809,5031.792537,5824,49.27,79.76,113,101,22.006,-18.733,3.397,-28.061,-7.215,6858.495,1902.142831,-0.92,0.81,2389.11,7608835.5,1.04,-0.12
2458,F3,18,i,1,dh,4,1,0,160.3515123,286.510375,2324.243283,2831.580942,4091.077529,5102.772896,813,73.01,83.54,96,110,52.006,-9.84,9.82,-27.519,-16.539,1326.79,2712.680529,2.17,3.48,2372.95,4933228.6,1.43,2.13
2459,F3,18,i,1,dh,4,2,1,167.7445488,287.056638,2292.866693,2831.158951,4061.957956,5223.408963,2754,72.1,81.87,86,114,50.604,-14.843,9.439,-33.21,-19.108,1540.845,2727.017648,1.825,2.055,2182.6,3984878.5,1.34,2.48
2460,F3,18,i,1,dh,4,3,0,170.6059976,284.692736,2170.37536,2850.372913,4123.889031,5372.676052,7856,71.57,81.86,84,130,49.984,-18.015,6.623,-35.035,-21.766,2234.55,3308.287321,1.16,-0.295,2258.49,4899105.5,1.38,1.86
2461,F3,18,i,1,s,5,1,0,173.4227671,258.235904,2423.470007,2888.977731,4493.947014,5326.475821,6214,66.86,79.11,172,91,35.8,-9.722,8.03,-22.479,-1.19,6756.56,1281.985023,-0.14,1,2547.17,6461405.8,0.98,0.18
2462,F3,18,i,1,s,5,2,1,176.2288747,286.352358,2276.36333,2897.753825,4442.427197,5285.023234,6342,67.17,79.97,161,92,32.3,-14.246,5.416,-22.657,0.951,6693.675,1363.553391,-0.255,0.79,3133.99,9129347.1,0.49,-1.18
2463,F3,18,i,1,s,5,3,0,173.5704047,283.12446,2413.32369,2858.314209,4111.157933,4962.459651,6408,65.25,78.26,159,88,34.903,-18.516,8.312,-23.787,-6.319,6819.055,1058.245813,0.06,2,2454.8,4267400.9,0.96,0.87
2464,F3,18,i,1,z,6,1,0,165.3853377,283.108053,2247.669424,2824.00483,4158.262433,5473.395162,6906,75.63,80.15,137,104,56.103,-16.324,1.453,-14.974,-18.518,6436.42,2273.55553,-2.035,7.505,5924.27,6640328.4,-1.3,0.64
2465,F3,18,i,1,z,6,2,1,161.496522,272.713216,2049.279585,2922.224832,4118.466899,5446.714386,7257,75.75,80.22,100,100,54.879,-15.907,-4.75,-12.659,-13.586,6322.005,2040.687825,-1.86,5.185,5974.58,6160712.4,-1.39,0.97
2466,F3,18,i,1,z,6,3,0,161.5885579,281.898084,2036.241974,2803.250462,4407.583118,5275.261324,6228,73.7,79.48,94,89,52.519,-14.441,0.115,-12.847,-23.09,6878.6,1428.647175,-2.41,11.47,4189.65,10703880,-0.15,-1.63
2467,F3,18,i,1,sh,7,1,0,169.5863068,249.331937,2366.872668,2971.207787,4004.955757,4592.334495,3585,64.36,78.47,164,85,34.714,-12.289,0.261,-17.341,-9.977,4509.86,1651.482168,0.76,-0.175,3155.29,5544033.2,0.34,-0.59
2468,F3,18,i,1,sh,7,2,1,173.5615805,250.042043,2387.421113,2988.273537,4116.002521,4843.205575,6576,64.68,78.77,162,79,37.284,-10.409,-1.613,-11.795,-17.922,4891.205,1616.978695,0.52,-0.085,3289.22,6554367.4,0.38,-0.75
2469,F3,18,i,1,sh,7,3,0,174.622985,252.478497,2259.513787,2832.660071,3920.680943,4749.573822,3634,64.78,79.52,179,65,37.532,-8.41,1.339,-14.699,-19.112,4647.59,1577.755621,0.605,0.14,2565.67,6995912.7,0.92,-0.1
2470,F3,18,i,1,zh,8,1,0,159.3099993,239.866543,2459.930314,3003.484321,3714.285714,4620.209059,3763,70.74,80.01,89,137,49.174,-3.983,-2.514,1.093,-3.644,4518.59,1978.302201,0.295,-0.19,4545.91,3005011.5,0.37,1.05
2471,F3,18,i,1,zh,8,2,1,153.9781031,257.960776,2299.793857,2933.797909,3714.285714,4606.271777,3765,71.12,79.6,118,135,50.772,2.045,-4.829,-5.08,-9.001,3697.185,1799.367569,0.37,0.08,4642.26,4079427.9,-0.21,-0.5
2472,F3,18,i,1,zh,8,3,0,166.3803243,273.435824,2297.296951,2936.535177,3686.41115,4383.275261,2868,74.67,79.81,104,112,53.96,-2.691,1.028,-11.109,-11.082,4274.225,2337.224882,0.01,-0.68,2963.42,6447560.4,0.44,-0.98
2473,F3,18,ei,2,f,1,1,0,180.9081802,465.443657,2036.175083,2709.118232,4066.465295,4904.315138,9338,53.33,82.6,127,124,28.923,-16.495,15.446,-19.818,2.366,7844,1837.83518,-1.365,2.31,2349.61,4133134,1.48,2.51
2474,F3,18,ei,2,f,1,2,0,172.7706923,471.881467,1954.473685,2680.546693,4026.346002,5109.785053,8458,52.05,80.1,127,127,27.64,-16.624,8.621,-21.882,-9.896,7049.465,2102.941119,-0.86,0.43,2024.58,5239018.2,1.77,2.93
2475,F3,18,ei,2,f,1,3,0,176.6609897,496.402676,1984.840328,2645.033792,3980.105898,4944.718739,9197,50.82,81.59,122,127,21.244,-15.933,11.048,-21.326,-7.107,7781.175,1790.520036,-1.375,2.155,1803.64,2932457.6,1.83,4.88
2476,F3,18,ei,2,v,2,1,0,162.7565112,402.442809,1973.358702,2636.980055,4095.741563,4929.872169,8331,72.92,83.57,90,141,51.623,-14.442,8.095,-18.892,-4,4603.445,3682.779928,-0.13,-1.285,2423.92,6072351.8,1.47,1.57
2477,F3,18,ei,2,v,2,2,0,157.9078068,421.556121,1889.615565,2639.142256,3938.830237,4818.639474,9165,70.39,82.14,62,129,47.467,-19.486,0.992,-31.884,-10.695,2806.515,3517.612756,0.83,-0.95,1479.31,2332046.5,1.65,4.41
2478,F3,18,ei,2,v,2,3,0,156.6913825,411.18242,1958.064842,2670.859481,3940.567372,4787.366379,8342,69.1,81.2,65,138,46.311,-14.935,8.489,-24.942,-0.589,3993.32,3644.811449,0.195,-1.36,1997.92,2835848.1,1.18,2.51
2479,F3,18,ei,2,th,3,1,0,179.4808309,479.503275,1966.898302,2738.378918,4175.233144,4994.091027,6550,52.86,82.7,110,125,27.868,-17.047,12.243,-26.755,-2.692,6745.39,1931.491315,-0.71,0.345,1867.32,3662072.9,1.77,3.63
2480,F3,18,ei,2,th,3,2,0,176.5610767,428.395683,1918.908844,2767.408581,4250.65047,5092.262922,8481,52.88,83.31,119,133,26.315,-5.082,11.238,-13.649,2.001,7654.465,1755.411262,-1.2,2.125,2939.64,8658449.3,0.82,-0.68
2481,F3,18,ei,2,th,3,3,0,190.0965812,448.682399,1952.502467,2740.168377,4083.397573,4863.027231,6251,54.62,82.2,110,130,29.941,-6.678,10.327,-14.324,-2.153,6761.815,1905.354455,-0.955,1.285,2309.71,6713226.3,1.26,0.47
2482,F3,18,ei,2,dh,4,1,0,159.3628835,413.086908,2052.821742,2764.890493,4217.007711,4843.060929,8242,72.17,83.49,73,140,49.992,-14.565,9.171,-23.021,3.811,2690.425,3560.758136,0.89,-0.805,2180.94,3297297.4,1.35,3.11
2483,F3,18,ei,2,dh,4,2,0,155.1501716,358.846662,1961.231809,2716.660489,4177.643241,4899.748731,8408,72.26,82.36,69,133,49.854,-14.175,6.346,-25.446,-4.513,1846.22,3152.523569,1.52,0.62,2098.95,3220942.9,1.42,3.38
2484,F3,18,ei,2,dh,4,3,0,161.6688039,411.947322,2041.858984,2808.65424,4162.184035,4795.200872,8342,68.95,82.57,49,137,45.028,-20.38,7.157,-27.449,1.157,2970.995,3625.399357,0.65,-1.345,1950.58,3248875,1.37,2.81
2485,F3,18,ei,2,s,5,1,0,169.1566759,425.099613,1917.910158,2750.611605,4311.973891,5034.91358,6251,67.07,80.92,147,126,38.121,-12.592,7.595,-20.995,1.211,6818.065,1203.572806,-0.235,1.68,3048.29,5519017.1,0.65,-0.37
2486,F3,18,ei,2,s,5,2,0,160.0479561,435.664186,1933.399616,2727.895251,4369.723393,5024.586406,6482,64.06,78.49,137,126,34.625,-17.149,7.889,-19.436,0.077,7065.795,1066.879539,0.055,1.575,2158.94,5130923.9,1.24,0.9
2487,F3,18,ei,2,s,5,3,0,161.0182587,426.37692,1896.243584,2779.650193,4353.086183,4965.953587,6716,64.34,79.2,144,128,33.964,-20.528,5.16,-22.534,-4.26,6819.955,1225.317469,-0.06,1.595,2260.45,4177362.3,1.01,0.7
2488,F3,18,ei,2,z,6,1,0,167.0544965,403.180423,1852.462357,2716.419202,4311.792989,4898.954704,6927,75.91,81.6,109,149,55.379,-10.973,3.032,-11.229,-1.121,6393.635,2185.643532,-1.995,4.14,5745.56,6964706,-1.17,0.07
2489,F3,18,ei,2,z,6,2,0,155.8438019,375.341177,1879.184907,2767.684481,4360.84987,4857.142857,7135,71.5,79.23,89,140,49.725,-18.118,1.279,-15.077,-5.169,7082.54,1100.94315,-1.395,10.285,5514.87,8503045.1,-0.76,-0.74
2490,F3,18,ei,2,z,6,3,0,161.3249096,368.705417,1867.824077,2781.014389,4357.323275,5080.139373,6225,71.76,79.99,87,144,50.087,-16.451,0.416,-19.787,-4.266,6973.265,1175.546915,-1.705,9.8,5407.68,8529646.9,-0.84,-0.78
2491,F3,18,ei,2,sh,7,1,0,174.3954792,381.458299,2168.136341,2730.394985,4107.372836,4818.308662,4550,66.7,80.4,146,120,42.567,-0.781,10.548,-9.923,2.134,5710.475,1687.258635,0.07,-0.725,3001.05,5535851.4,0.59,-0.28
2492,F3,18,ei,2,sh,7,2,0,161.6029839,375.570178,2079.405965,2727.334273,3866.568583,4624.020354,3694,64.69,79.19,177,131,38.151,-8.087,0.754,-10.877,-2.388,4530.77,1564.572306,0.71,-0.21,2520.95,5200105.2,0.88,0.34
2493,F3,18,ei,2,sh,7,3,0,163.6512681,390.561236,2085.005321,2823.590532,3919.254967,4668.999869,3776,64.76,80,142,117,37.87,-3.572,3.892,-17.936,-0.257,4583.72,1845.089036,0.865,-0.315,1949.64,3448592.1,1.32,2.58
2494,F3,18,ei,2,zh,8,1,0,169.3030816,309.721388,2179.425477,2980.655917,3909.407666,4648.083624,3914,71.09,81.3,118,152,50.235,6.155,2.724,-5.658,-2.491,5207.29,2052.566674,-0.15,-0.71,4805.12,4360570.7,-0.33,-0.37
2495,F3,18,ei,2,zh,8,2,0,148.9034733,320.222075,2182.467742,2962.529656,3825.783972,4592.334495,3804,71.04,79.38,91,141,49.601,-1.019,-0.182,-7.164,-8.363,5278.42,1833.191029,-0.03,0.185,3898.11,5566115.6,-0.17,-0.94
2496,F3,18,ei,2,zh,8,3,0,160.226879,317.566322,2205.114743,2964.100311,4001.419109,4508.710801,3658,71.74,79,98,148,50.682,0.477,1.848,-12.272,-16.936,4568.04,2270.796611,0.045,-0.745,4034.03,5197205.3,0,-0.58
2497,F3,18,eh,3,f,1,1,0,170.9509626,515.937772,1966.8812,2664.349344,3984.7732,4935.102308,7969,53.21,81.49,107,150,26.165,-13.8,10.327,-21.263,-3.279,7294.495,2198.738559,-0.91,0.09,2027.22,2335050.2,1.77,6.12
2498,F3,18,eh,3,f,1,2,0,167.256743,531.829534,1929.530679,2625.62198,4053.059961,4703.832753,9090,51.97,80.94,112,141,25.643,-15.014,10.844,-26.831,-5.89,7609.03,1800.425033,-1.42,2.42,1686.49,1945308.2,1.61,5.38
2499,F3,18,eh,3,f,1,3,0,169.2908187,496.666122,1874.682397,2575.346722,3961.333451,4662.020906,8351,51.48,80.21,107,147,20.463,-16.089,7.761,-29.323,-6.212,6577.03,2346.245085,-0.7,-0.08,1806.81,3281396.1,2.07,5.21
2500,F3,18,eh,3,v,2,1,0,154.91687,449.148642,1877.473378,2607.884131,3959.786275,4845.544061,8356,67.76,81.31,78,150,45.765,-20.86,1.816,-20.378,-9.697,5288.41,3181.552883,-0.41,-0.83,1463.22,2096067,1.66,4.29
2501,F3,18,eh,3,v,2,2,0,156.7754808,444.853399,1900.97098,2583.665379,4006.150252,4812.70379,2507,69.99,81.64,22,154,42.473,-19.972,5.916,-36.12,-3.347,1381.91,1837.132752,1.995,4.555,1644.74,2251523.4,1.29,2.64
2502,F3,18,eh,3,v,2,3,0,160.4669594,441.082703,1930.623109,2638.482934,4073.517526,4922.142794,8299,69.29,82.23,59,161,46.132,-19.371,9.598,-25.057,0.115,2526.81,3463.363012,0.98,-0.62,2013.88,2269924.4,0.98,2.12
2503,F3,18,eh,3,th,3,1,0,179.651101,456.772702,1843.667758,2751.993786,4198.292243,5031.016024,8151,52.39,81.81,104,153,26.957,-16.384,9.972,-21.595,-1.675,7080.695,1887.012573,-1.08,1.095,1652.26,3707470.2,1.9,3.82
2504,F3,18,eh,3,th,3,2,0,186.1743151,454.836443,1786.509194,2741.034256,4072.834558,5125.340177,8290,52.99,80.79,102,157,28.478,-12.78,4.265,-30.524,-14.58,6967.83,1795.73446,-1.055,1.27,1479.18,3193763,2.03,4.48
2505,F3,18,eh,3,th,3,3,0,177.3490126,492.976921,1908.595223,2787.273784,4134.950213,4934.084143,7751,52.53,80.38,89,162,26.139,-14.464,7.838,-15.923,-3.567,7195.24,1753.754387,-1.08,1.61,2589.35,8430682.9,1.17,-0.05
2506,F3,18,eh,3,dh,4,1,0,148.5321014,414.670583,1922.342621,2694.736107,4166.943713,4919.414456,8348,69.8,81.19,49,153,45.825,-12.402,7.782,-23.682,-2.82,2051.18,3083.108853,1.3,0.075,1830.73,2354913.1,1.24,3.3
2507,F3,18,eh,3,dh,4,2,0,,445.746153,1946.132194,2748.511113,3978.942646,4897.436244,7160,64.27,80.33,43,175,39.732,-19.606,3.443,-36.124,-11.957,4822.745,3513.172783,-0.31,-1.49,1129.49,2311756.5,2.71,9.55
2508,F3,18,eh,3,dh,4,3,0,,450.816393,2018.826176,2785.416538,4187.689156,4805.423557,8355,67.78,81.24,49,150,43.795,-16.278,5.886,-32.259,-3.373,3152.995,3689.544484,0.53,-1.525,1944.54,2025866.3,0.68,1.36
2509,F3,18,eh,3,s,5,1,0,158.69031,475.453448,1891.642107,2692.90791,4402.163411,4926.829268,7504,65.51,78.81,132,149,36.765,-18.083,6.124,-18.957,1.596,7127.365,1101.365221,-0.005,0.65,2207.61,5218549,1.31,0.97
2510,F3,18,eh,3,s,5,2,0,158.158853,464.500432,1883.174854,2714.292072,4368.553526,4912.891986,6504,63.95,77.01,136,152,35.621,-18.515,2.382,-28.762,-7.458,6975.61,1180.893539,-0.225,1.815,2370.28,5046662.1,1.15,0.73
2511,F3,18,eh,3,s,5,3,0,158.5570909,497.397996,1872.443599,2723.351579,4327.20112,4908.259552,7787,65.14,79.05,134,137,38.866,-15.127,6.308,-27.399,-0.205,6966.58,1241.210115,-0.355,0.92,2203.52,4057499.8,1.18,1.08
2512,F3,18,eh,3,z,6,1,0,151.9370916,400.263163,1836.898445,2749.375846,4439.997488,4926.829268,6954,70.08,78.19,90,173,48.45,-20.918,-1.435,-21.716,-7.658,7070.69,1167.534419,-1.39,9.025,4239.56,9339283.2,-0.14,-1.51
2513,F3,18,eh,3,z,6,2,0,152.3617819,413.336727,1817.956049,2737.740082,4418.660869,4912.891986,6565,71.15,79.23,95,171,49.856,-22.108,4.327,-24.596,0.216,6855.955,1230.184112,-1.865,9.8,5517.21,9263170.8,-0.88,-0.74
2514,F3,18,eh,3,z,6,3,0,155.8807659,366.162806,1744.265957,2715.132416,4466.144342,4982.578397,6441,71.21,76.63,123,186,51.057,-19.478,-7.488,-24.752,-19.714,6678.215,1731.628235,-1.235,6.345,4514.44,11073759,-0.27,-1.6
2515,F3,18,eh,3,sh,7,1,0,163.0165316,399.728775,2042.215796,2610.127385,4001.930524,4752.889702,3731,65.14,78.66,151,158,36.02,-4.728,5.677,-13.224,-4.942,4502.62,1692.781882,0.95,0.2,2401.89,6600714.8,1.33,1.12
2516,F3,18,eh,3,sh,7,2,0,155.0784631,414.12636,2109.601371,2714.21114,4000.755796,4736.4649,3893,64.26,77.57,141,157,35.817,-8.017,7.077,-11.852,-2.246,4763.88,1565.065446,0.79,0.115,3408.74,6231424.8,0.43,-0.6
2517,F3,18,eh,3,sh,7,3,0,160.7911474,397.017261,2055.749129,2905.923345,3969.94476,4865.362158,2868,63.43,75.19,139,158,36.568,-14.92,-2.945,-18.328,-13.928,4267.82,1714.036274,1,0.06,2657.41,4633250.9,0.93,0.88
2518,F3,18,eh,3,zh,8,1,0,155.4512262,362.849134,2161.752126,2891.404116,4070.127198,4916.842096,3782,70.24,79.44,103,172,49.332,-4.571,5.802,-7.344,-3.807,4714.245,1819.731848,0.125,0.13,4112.69,4868728.8,-0.18,-0.43
2519,F3,18,eh,3,zh,8,2,0,151.8374803,345.939973,1986.062718,2782.804703,3895.941779,4620.209059,3593,71.09,78.02,86,166,49.466,-0.251,-1.166,-21.753,-18.353,4333.285,2173.994446,0.34,-0.52,3080,5257237.5,0.43,-0.5
2520,F3,18,eh,3,zh,8,3,0,152.1364033,349.405165,2137.398152,2867.05395,4098.551916,4954.703833,3639,67.39,78.39,93,179,45.639,-4.993,4.304,-8.555,-4.578,4847.385,1697.178998,0.555,-0.045,4057.6,4486496.6,-0.23,-0.52
2521,F3,18,a,4,f,1,1,0,169.8793771,692.840995,1335.630161,2549.055732,3956.687669,4936.856993,9020,51.23,82.46,103,140,24.101,-14.039,6.918,-27.101,-7.004,7813.86,1710.769856,-1.395,2.625,1180.4,1040598.5,4.18,23.25
2522,F3,18,a,4,f,1,2,1,169.3939204,669.070396,1274.390974,2413.10179,3865.131613,4592.334495,8297,51.7,80.84,111,129,22.123,-22.659,2.026,-21.057,-10.066,7562.45,1956.357713,-1.04,1.05,1183,1716184.4,4.44,21.32
2523,F3,18,a,4,f,1,3,0,164.0019007,707.326661,1365.7985,2481.406791,4007.252706,4763.270707,8500,53.55,81.66,108,124,29.234,-22.214,1.325,-31.559,-6.413,7221.265,2236.107198,-0.92,0.465,1173.39,688885.53,3.01,13.1
2524,F3,18,a,4,v,2,1,0,150.2655218,559.332443,1319.054192,2617.482428,4075.619725,4974.957023,8120,70.37,83.72,62,136,47.432,-19.593,2.76,-23.396,-6.227,2340.165,3371.079204,1.17,-0.205,1130.39,1072449,3.09,13.46
2525,F3,18,a,4,v,2,2,1,151.566182,448.700355,1331.524946,2586.457242,4005.313156,4592.334495,6932,70.5,82.82,60,140,47.387,-23.833,1.785,-28.054,-7.368,2173.225,3350.14828,1.25,-0.12,1089.55,979599.45,2.52,8.29
2526,F3,18,a,4,v,2,3,0,153.1068539,535.578816,1332.908815,2548.939771,3954.068806,4703.832753,8504,71.36,82.26,72,148,49.052,-16.665,2.945,-25.609,-7.953,4526.02,3774.921853,-0.03,-1.57,1222.31,2008879.1,3.69,16.02
2527,F3,18,a,4,th,3,1,0,176.2243924,627.077593,1531.696298,2795.178958,4081.799591,4654.396728,8313,49.67,81.96,123,160,23.015,-22.68,4.914,-21.386,1.444,7185.095,1610.671956,-1.03,1.405,2021.28,4880916.9,1.98,3.28
2528,F3,18,a,4,th,3,2,1,174.9705687,519.442235,1517.455072,2750.900559,4102.760917,5075.566197,8265,52.47,79.71,118,156,27.171,-19.209,6.166,-23.485,-1.349,7087.295,1795.432399,-1.05,1.02,1935.12,4929818.9,1.74,2.17
2529,F3,18,a,4,th,3,3,0,168.6798767,578.693766,1489.448407,2722.621802,4162.955643,4947.917122,8353,51.51,81.08,118,160,28.008,-25.861,4.661,-34.318,-4.101,7251.445,1810.150201,-1.395,2.255,1398.15,1901583.3,2.09,5.31
2530,F3,18,a,4,dh,4,1,0,152.9272113,524.791348,1586.725165,2832.923296,4172.865312,4988.068857,8283,63.58,83.74,56,158,39.976,-26.611,6.775,-25.643,0.564,6430.62,2905.684437,-1.28,0.71,1726.83,4576236.3,1.94,3.18
2531,F3,18,a,4,dh,4,2,1,147.1666086,510.804092,1621.530425,2813.272781,4198.915437,4970.039524,7153,63.89,84.02,72,159,41.445,-26.12,6.661,-31.277,-2.198,6324.115,2906.21054,-1.34,1.485,1702.27,3134611.9,1.75,3.27
2532,F3,18,a,4,dh,4,3,0,153.363578,431.115303,1707.036678,2755.12309,4176.646989,4898.954704,8411,67.42,81,46,162,43.198,-19.113,1.461,-32.774,-10.979,3833.125,3772.981315,0.215,-1.72,1507.69,2844114.9,2.19,6.25
2533,F3,18,a,4,s,5,1,0,152.4054963,592.606267,1560.995761,2740.315939,4386.234999,5021.397591,7722,63.34,80.92,135,146,33.624,-23.381,6.395,-23.458,-1.857,7075.025,1208.67258,-0.395,1.55,1875.98,3258391,1.48,1.61
2534,F3,18,a,4,s,5,2,1,150.5490566,582.479905,1562.84919,2700.143243,4409.777553,5041.839754,6382,63.39,79.89,136,151,33.854,-20.771,4.229,-13.639,-2.468,6597.835,1373.476429,-0.19,1.285,1901.08,3096312.3,1.34,1.2
2535,F3,18,a,4,s,5,3,0,156.1119703,580.562388,1562.59799,2666.284451,4360.938603,5024.868137,6443,63.96,79.74,138,149,33.31,-24.221,1.716,-21.738,-1.626,6824.34,1092.301744,-0.015,1.59,1742.03,2875459.4,1.64,2.33
2536,F3,18,a,4,z,6,1,0,152.8226678,373.545729,1637.784267,2840.274998,4229.965157,4940.766551,6718,72.24,80.16,95,169,51.009,-15.48,-0.158,-18.107,-7.007,6943.78,1444.919288,-2.155,10.12,5399.45,6675938.8,-1.01,-0.21
2537,F3,18,a,4,z,6,2,1,152.6030857,399.001739,1612.120807,2814.169169,4229.965157,4829.268293,7171,69.75,79.63,91,175,48.116,-19.681,0.574,-16.657,-2.574,7046.175,1222.368643,-1.515,7.61,6177.53,4548459.1,-1.64,2.45
2538,F3,18,a,4,z,6,3,0,152.5727089,356.136231,1644.903983,2816.017151,4434.700014,5066.202091,6357,70.88,79.02,75,175,48.548,-16.627,-3.421,-17.066,-9.656,6830.67,1287.097199,-2.085,11.19,6518.52,2884627.6,-2.34,6.53
2539,F3,18,a,4,sh,7,1,0,160.5302616,469.173574,1828.955119,2814.95482,3835.154882,4578.397213,3660,64.68,80.82,151,152,37.099,-5.926,2.95,-16.535,-1.417,4662.615,1563.208479,0.61,-0.055,2149.46,3451888.5,1.07,0.9
2540,F3,18,a,4,sh,7,2,1,157.908757,401.306048,1655.29345,2761.826265,3705.045027,4792.263207,3737,63.41,79.99,151,151,36.924,-10.212,-0.454,-20.29,-12.934,4136.365,1785.713947,1.175,0.72,1610.09,2627792.9,1.38,2.86
